tanggal,kecamatan,volume_ton,jenis_sampah,sumber_sampah
2024-01-11,GAMBIR,103.78,Organik,Rumah Tangga
2024-01-11,GROGOL PETAMBURAN,125.36,Organik,Pasar
2024-01-11,JAGAKARSA,90.06,B3,Industri Kecil
2024-01-11,JATINEGARA,73.41,Organik,Taman Kota
2024-01-11,JOHAR BARU,90.34,Organik,Pasar
2024-01-11,KALIDERES,64.39,Organik,Komersial
2024-01-11,KEBAYORAN BARU,143.08,B3,Komersial
2024-01-11,KEBAYORAN LAMA,121.13,B3,Pasar
2024-01-11,KEBON JERUK,100.85,Organik,Taman Kota
2024-01-11,KELAPA GADING,140.75,Residu,Rumah Tangga
2024-01-11,KEMAYORAN,199.72,Residu,Komersial
2024-01-11,KEMBANGAN,62.39,Organik,Komersial
2024-01-11,KEPULAUAN SERIBU SELATAN,80.22,B3,Rumah Tangga
2024-01-11,KEPULAUAN SERIBU UTARA,86.95,Organik,Taman Kota
2024-01-11,KOJA,85.14,Residu,Taman Kota
2024-01-11,KRAMATJATI,74.65,Residu,Taman Kota
2024-01-11,MAKASAR,143.14,Anorganik,Pasar
2024-01-11,MAMPANG PRAPATAN,41.16,Organik,Rumah Tangga
2024-01-11,MATRAMAN,116.58,Residu,Pasar
2024-01-11,MENTENG,23.11,Organik,Rumah Tangga
2024-01-11,PADEMANGAN,160.46,B3,Industri Kecil
2024-01-11,PAL MERAH,66.72,Organik,Komersial
2024-01-11,PANCORAN,95.57,Organik,Industri Kecil
2024-01-11,PASAR MINGGU,147.48,Anorganik,Industri Kecil
2024-01-11,PASAR REBO,174.31,Organik,Pasar
2024-01-11,PENJARINGAN,84.11,Organik,Komersial
2024-01-11,PESANGGRAHAN,88.86,Residu,Industri Kecil
2024-01-11,PULOGADUNG,73.93,B3,Pasar
2024-01-11,SAWAH BESAR,157.15,Anorganik,Taman Kota
2024-01-11,SENEN,45.16,Residu,Rumah Tangga
2024-01-11,SETIABUDI,53.92,Organik,Taman Kota
2024-01-11,TAMAN SARI,94.03,Organik,Pasar
2024-01-11,TAMBORA,168.29,Anorganik,Industri Kecil
2024-01-11,TANAH ABANG,36.87,Organik,Komersial
2024-01-11,TANJUNG PRIOK,144.05,B3,Industri Kecil
2024-01-11,TEBET,207.03,Residu,Taman Kota
2024-01-12,CAKUNG,138.65,Organik,Pasar
2024-01-12,CEMPAKA PUTIH,24.54,B3,Pasar
2024-01-12,CENGKARENG,184.57,B3,Komersial
2024-01-12,CILANDAK,210.53,B3,Industri Kecil
2024-01-12,CILINCING,109.11,Residu,Taman Kota
2024-01-12,CIPAYUNG,243.69,Organik,Komersial
2024-01-12,CIRACAS,252.08,Residu,Pasar
2024-01-12,DUREN SAWIT,157.54,Organik,Rumah Tangga
2024-01-12,GAMBIR,91.7,Organik,Industri Kecil
2024-01-12,GROGOL PETAMBURAN,186.51,Anorganik,Taman Kota
2024-01-12,JAGAKARSA,110.49,Anorganik,Pasar
2024-01-12,JATINEGARA,75.07,Residu,Taman Kota
2024-01-12,JOHAR BARU,140.21,Anorganik,Komersial
2024-01-12,KALIDERES,83.82,Anorganik,Industri Kecil
2024-01-12,KEBAYORAN BARU,182.38,Anorganik,Taman Kota
2024-01-12,KEBAYORAN LAMA,176.42,Residu,Taman Kota
2024-01-12,KEBON JERUK,69.2,B3,Pasar
2024-01-12,KELAPA GADING,143.34,B3,Rumah Tangga
2024-01-12,KEMAYORAN,137.29,Residu,Pasar
2024-01-12,KEMBANGAN,73.73,Residu,Pasar
2024-01-12,KEPULAUAN SERIBU SELATAN,102.47,Organik,Komersial
2024-01-12,KEPULAUAN SERIBU UTARA,122.42,Organik,Komersial
2024-01-12,KOJA,97.9,Organik,Industri Kecil
2024-01-12,KRAMATJATI,39.37,Residu,Komersial
2024-01-12,MAKASAR,187.74,B3,Pasar
2024-01-12,MAMPANG PRAPATAN,36.32,Residu,Komersial
2024-01-12,MATRAMAN,76.15,Anorganik,Pasar
2024-01-12,MENTENG,20.0,Organik,Pasar
2024-01-12,PADEMANGAN,203.39,B3,Komersial
2024-01-12,PAL MERAH,100.29,B3,Rumah Tangga
2024-01-12,PANCORAN,64.39,Residu,Rumah Tangga
2024-01-12,PASAR MINGGU,200.78,Residu,Taman Kota
2024-01-12,PASAR REBO,157.07,Organik,Taman Kota
2024-01-12,PENJARINGAN,144.48,B3,Taman Kota
2024-01-12,PESANGGRAHAN,89.99,Anorganik,Rumah Tangga
2024-01-12,PULOGADUNG,76.39,Anorganik,Rumah Tangga
2024-01-12,SAWAH BESAR,143.96,Organik,Industri Kecil
2024-01-12,SENEN,51.86,Residu,Komersial
2024-01-12,SETIABUDI,58.22,B3,Komersial
2024-01-12,TAMAN SARI,104.76,Residu,Rumah Tangga
2024-01-12,TAMBORA,170.48,Residu,Komersial
2024-01-12,TANAH ABANG,43.1,B3,Pasar
2024-01-12,TANJUNG PRIOK,112.77,B3,Industri Kecil
2024-01-12,TEBET,190.41,B3,Taman Kota
2024-01-13,CAKUNG,170.96,B3,Industri Kecil
2024-01-13,CEMPAKA PUTIH,30.16,Anorganik,Industri Kecil
2024-01-13,CENGKARENG,125.68,Anorganik,Rumah Tangga
2024-01-13,CILANDAK,215.77,B3,Industri Kecil
2024-01-13,CILINCING,152.82,B3,Taman Kota
2024-01-13,CIPAYUNG,306.38,B3,Rumah Tangga
2024-01-13,CIRACAS,169.65,Residu,Komersial
2024-01-13,DUREN SAWIT,146.62,B3,Rumah Tangga
2024-01-13,GAMBIR,78.34,B3,Industri Kecil
2024-01-13,GROGOL PETAMBURAN,162.13,Organik,Industri Kecil
2024-01-13,JAGAKARSA,106.53,Organik,Rumah Tangga
2024-01-13,JATINEGARA,82.31,Organik,Industri Kecil
2024-01-13,JOHAR BARU,98.36,B3,Pasar
2024-01-13,KALIDERES,75.54,Organik,Taman Kota
2024-01-13,KEBAYORAN BARU,122.26,Organik,Industri Kecil
2024-01-13,KEBAYORAN LAMA,104.89,B3,Taman Kota
2024-01-13,KEBON JERUK,85.79,Residu,Industri Kecil
2024-01-13,KELAPA GADING,119.3,Anorganik,Industri Kecil
2024-01-13,KEMAYORAN,161.98,B3,Rumah Tangga
2024-01-13,KEMBANGAN,54.47,Residu,Komersial
2024-01-13,KEPULAUAN SERIBU SELATAN,128.88,B3,Industri Kecil
2024-01-13,KEPULAUAN SERIBU UTARA,72.61,Organik,Komersial
2024-01-13,KOJA,92.01,B3,Komersial
2024-01-13,KRAMATJATI,45.85,Organik,Komersial
2024-01-13,MAKASAR,237.45,B3,Rumah Tangga
2024-01-13,MAMPANG PRAPATAN,39.2,B3,Pasar
2024-01-13,MATRAMAN,105.87,Residu,Rumah Tangga
2024-01-13,MENTENG,26.86,Anorganik,Pasar
2024-01-13,PADEMANGAN,143.3,Anorganik,Taman Kota
2024-01-13,PAL MERAH,99.13,B3,Pasar
2024-01-13,PANCORAN,74.05,Anorganik,Industri Kecil
2024-01-13,PASAR MINGGU,231.15,B3,Komersial
2024-01-13,PASAR REBO,164.33,Residu,Komersial
2024-01-13,PENJARINGAN,114.61,B3,Taman Kota
2024-01-13,PESANGGRAHAN,78.11,Residu,Industri Kecil
2024-01-13,PULOGADUNG,63.08,Residu,Komersial
2024-01-13,SAWAH BESAR,125.76,Residu,Taman Kota
2024-01-13,SENEN,52.91,Organik,Pasar
2024-01-13,SETIABUDI,50.38,B3,Rumah Tangga
2024-01-13,TAMAN SARI,90.27,Anorganik,Pasar
2024-01-13,TAMBORA,133.01,Organik,Pasar
2024-01-13,TANAH ABANG,60.63,Residu,Industri Kecil
2024-01-13,TANJUNG PRIOK,151.79,Anorganik,Rumah Tangga
2024-01-13,TEBET,194.8,B3,Pasar
2024-01-14,CAKUNG,101.97,Residu,Industri Kecil
2024-01-14,CEMPAKA PUTIH,25.86,Residu,Taman Kota
2024-01-14,CENGKARENG,280.48,Anorganik,Industri Kecil
2024-01-14,CILANDAK,150.18,Anorganik,Industri Kecil
2024-01-14,CILINCING,75.25,B3,Taman Kota
2024-01-14,CIPAYUNG,112.11,B3,Komersial
2024-01-14,CIRACAS,111.65,Organik,Komersial
2024-01-14,DUREN SAWIT,85.04,Residu,Komersial
2024-01-14,GAMBIR,64.74,B3,Komersial
2024-01-14,GROGOL PETAMBURAN,86.22,Anorganik,Pasar
2024-01-14,JAGAKARSA,125.27,Residu,Industri Kecil
2024-01-14,JATINEGARA,45.24,B3,Pasar
2024-01-14,JOHAR BARU,192.76,Anorganik,Pasar
2024-01-14,KALIDERES,42.81,Organik,Industri Kecil
2024-01-14,KEBAYORAN BARU,154.72,B3,Komersial
2024-01-14,KEBAYORAN LAMA,93.1,Residu,Komersial
2024-01-14,KEBON JERUK,66.87,Organik,Industri Kecil
2024-01-14,KELAPA GADING,123.51,Anorganik,Taman Kota
2024-01-14,KEMAYORAN,164.75,Anorganik,Taman Kota
2024-01-14,KEMBANGAN,54.94,B3,Rumah Tangga
2024-01-14,KEPULAUAN SERIBU SELATAN,107.3,Residu,Taman Kota
2024-01-14,KEPULAUAN SERIBU UTARA,68.03,Organik,Pasar
2024-01-14,KOJA,58.07,Anorganik,Taman Kota
2024-01-14,KRAMATJATI,31.95,Residu,Rumah Tangga
2024-01-14,MAKASAR,132.53,Anorganik,Industri Kecil
2024-01-14,MAMPANG PRAPATAN,29.12,B3,Komersial
2024-01-14,MATRAMAN,59.93,Organik,Industri Kecil
2024-01-14,MENTENG,20.72,Organik,Pasar
2024-01-14,PADEMANGAN,144.21,Residu,Komersial
2024-01-14,PAL MERAH,63.79,Anorganik,Taman Kota
2024-01-14,PANCORAN,53.11,Organik,Taman Kota
2024-01-14,PASAR MINGGU,123.25,Residu,Industri Kecil
2024-01-14,PASAR REBO,145.75,Residu,Industri Kecil
2024-01-14,PENJARINGAN,70.25,Organik,Industri Kecil
2024-01-14,PESANGGRAHAN,48.21,Organik,Pasar
2024-01-14,PULOGADUNG,51.5,Organik,Pasar
2024-01-14,SAWAH BESAR,110.68,B3,Rumah Tangga
2024-01-14,SENEN,58.14,Organik,Komersial
2024-01-14,SETIABUDI,26.62,Organik,Taman Kota
2024-01-14,TAMAN SARI,77.45,Anorganik,Rumah Tangga
2024-01-14,TAMBORA,99.88,B3,Rumah Tangga
2024-01-14,TANAH ABANG,51.14,Anorganik,Rumah Tangga
2024-01-14,TANJUNG PRIOK,143.87,Organik,Rumah Tangga
2024-01-14,TEBET,114.41,Anorganik,Rumah Tangga
2024-01-15,CAKUNG,201.6,B3,Industri Kecil
2024-01-15,CEMPAKA PUTIH,46.11,Anorganik,Rumah Tangga
2024-01-15,CENGKARENG,175.77,Organik,Pasar
2024-01-15,CILANDAK,266.2,Organik,Industri Kecil
2024-01-15,CILINCING,238.95,B3,Rumah Tangga
2024-01-15,CIPAYUNG,260.74,Organik,Rumah Tangga
2024-01-15,CIRACAS,209.42,Residu,Komersial
2024-01-15,DUREN SAWIT,180.41,Organik,Komersial
2024-01-15,GAMBIR,157.47,Anorganik,Pasar
2024-01-15,GROGOL PETAMBURAN,259.07,B3,Taman Kota
2024-01-15,JAGAKARSA,168.12,Residu,Pasar
2024-01-15,JATINEGARA,142.07,Anorganik,Industri Kecil
2024-01-15,JOHAR BARU,144.54,B3,Rumah Tangga
2024-01-15,KALIDERES,117.03,B3,Taman Kota
2024-01-15,KEBAYORAN BARU,276.82,Residu,Rumah Tangga
2024-01-15,KEBAYORAN LAMA,226.72,B3,Rumah Tangga
2024-01-15,KEBON JERUK,160.22,B3,Pasar
2024-01-15,KELAPA GADING,147.53,Anorganik,Rumah Tangga
2024-01-15,KEMAYORAN,310.38,Anorganik,Pasar
2024-01-15,KEMBANGAN,132.01,Organik,Pasar
2024-01-15,KEPULAUAN SERIBU SELATAN,202.21,B3,Komersial
2024-01-15,KEPULAUAN SERIBU UTARA,113.23,Residu,Komersial
2024-01-15,KOJA,102.47,Organik,Komersial
2024-01-15,KRAMATJATI,76.58,Organik,Taman Kota
2024-01-15,MAKASAR,244.18,B3,Industri Kecil
2024-01-15,MAMPANG PRAPATAN,51.27,Residu,Pasar
2024-01-15,MATRAMAN,110.91,Organik,Pasar
2024-01-15,MENTENG,42.33,Organik,Taman Kota
2024-01-15,PADEMANGAN,174.6,Organik,Pasar
2024-01-15,PAL MERAH,151.04,Organik,Industri Kecil
2024-01-15,PANCORAN,112.87,B3,Pasar
2024-01-15,PASAR MINGGU,194.72,Organik,Rumah Tangga
2024-01-15,PASAR REBO,227.38,Anorganik,Taman Kota
2024-01-15,PENJARINGAN,136.79,B3,Taman Kota
2024-01-15,PESANGGRAHAN,80.57,Organik,Taman Kota
2024-01-15,PULOGADUNG,104.05,Organik,Pasar
2024-01-15,SAWAH BESAR,166.31,Anorganik,Pasar
2024-01-15,SENEN,95.02,B3,Taman Kota
2024-01-15,SETIABUDI,65.32,Anorganik,Industri Kecil
2024-01-15,TAMAN SARI,101.89,Anorganik,Industri Kecil
2024-01-15,TAMBORA,244.4,Organik,Industri Kecil
2024-01-15,TANAH ABANG,84.49,Organik,Taman Kota
2024-01-15,TANJUNG PRIOK,259.23,B3,Komersial
2024-01-15,TEBET,174.96,Residu,Komersial
2024-01-16,CAKUNG,120.66,Anorganik,Taman Kota
2024-01-16,CEMPAKA PUTIH,39.04,Residu,Pasar
2024-01-16,CENGKARENG,183.51,B3,Taman Kota
2024-01-16,CILANDAK,221.67,B3,Pasar
2024-01-16,CILINCING,122.32,Anorganik,Pasar
2024-01-16,CIPAYUNG,237.73,Residu,Industri Kecil
2024-01-16,CIRACAS,144.82,Anorganik,Industri Kecil
2024-01-16,DUREN SAWIT,105.86,Organik,Rumah Tangga
2024-01-16,GAMBIR,96.19,Residu,Komersial
2024-01-16,GROGOL PETAMBURAN,167.57,Residu,Komersial
2024-01-16,JAGAKARSA,119.53,Residu,Taman Kota
2024-01-16,JATINEGARA,60.03,Residu,Komersial
2024-01-16,JOHAR BARU,122.3,B3,Industri Kecil
2024-01-16,KALIDERES,56.51,B3,Rumah Tangga
2024-01-16,KEBAYORAN BARU,173.49,Anorganik,Industri Kecil
2024-01-16,KEBAYORAN LAMA,108.31,Anorganik,Pasar
2024-01-16,KEBON JERUK,103.82,B3,Rumah Tangga
2024-01-16,KELAPA GADING,101.5,Anorganik,Komersial
2024-01-16,KEMAYORAN,186.68,B3,Pasar
2024-01-16,KEMBANGAN,46.27,B3,Pasar
2024-01-16,KEPULAUAN SERIBU SELATAN,84.02,Organik,Taman Kota
2024-01-16,KEPULAUAN SERIBU UTARA,125.47,B3,Rumah Tangga
2024-01-16,KOJA,78.92,B3,Rumah Tangga
2024-01-16,KRAMATJATI,45.43,B3,Pasar
2024-01-16,MAKASAR,206.71,Residu,Rumah Tangga
2024-01-16,MAMPANG PRAPATAN,39.6,Residu,Rumah Tangga
2024-01-16,MATRAMAN,92.73,B3,Taman Kota
2024-01-16,MENTENG,17.77,Residu,Industri Kecil
2024-01-16,PADEMANGAN,165.86,Anorganik,Taman Kota
2024-01-16,PAL MERAH,74.09,Organik,Rumah Tangga
2024-01-16,PANCORAN,205.26,B3,Industri Kecil
2024-01-16,PASAR MINGGU,198.82,Residu,Taman Kota
2024-01-16,PASAR REBO,167.46,Organik,Pasar
2024-01-16,PENJARINGAN,118.29,Anorganik,Pasar
2024-01-16,PESANGGRAHAN,100.99,Organik,Komersial
2024-01-16,PULOGADUNG,91.32,Organik,Taman Kota
2024-01-16,SAWAH BESAR,174.96,Organik,Pasar
2024-01-16,SENEN,52.03,Residu,Industri Kecil
2024-01-16,SETIABUDI,36.29,Organik,Industri Kecil
2024-01-16,TAMAN SARI,90.38,Organik,Taman Kota
2024-01-16,TAMBORA,229.2,Organik,Industri Kecil
2024-01-16,TANAH ABANG,41.28,Residu,Taman Kota
2024-01-16,TANJUNG PRIOK,140.95,Anorganik,Pasar
2024-01-16,TEBET,213.9,Anorganik,Pasar
2024-01-17,CAKUNG,167.83,B3,Rumah Tangga
2024-01-17,CEMPAKA PUTIH,42.49,Organik,Industri Kecil
2024-01-17,CENGKARENG,178.23,Organik,Rumah Tangga
2024-01-17,CILANDAK,195.85,Organik,Komersial
2024-01-17,CILINCING,168.33,Anorganik,Komersial
2024-01-17,CIPAYUNG,230.39,Anorganik,Komersial
2024-01-17,CIRACAS,194.97,Anorganik,Komersial
2024-01-17,DUREN SAWIT,122.55,Anorganik,Industri Kecil
2024-01-17,GAMBIR,113.9,B3,Taman Kota
2024-01-17,GROGOL PETAMBURAN,127.8,Organik,Taman Kota
2024-01-17,JAGAKARSA,127.27,Anorganik,Taman Kota
2024-01-17,JATINEGARA,155.58,Anorganik,Pasar
2024-01-17,JOHAR BARU,228.62,Organik,Pasar
2024-01-17,KALIDERES,62.03,B3,Taman Kota
2024-01-17,KEBAYORAN BARU,230.17,Organik,Taman Kota
2024-01-17,KEBAYORAN LAMA,212.83,Anorganik,Komersial
2024-01-17,KEBON JERUK,125.11,Anorganik,Industri Kecil
2024-01-17,KELAPA GADING,184.53,Anorganik,Pasar
2024-01-17,KEMAYORAN,221.96,Residu,Industri Kecil
2024-01-17,KEMBANGAN,51.6,Anorganik,Pasar
2024-01-17,KEPULAUAN SERIBU SELATAN,100.01,Residu,Komersial
2024-01-17,KEPULAUAN SERIBU UTARA,123.23,Anorganik,Pasar
2024-01-17,KOJA,72.22,B3,Pasar
2024-01-17,KRAMATJATI,59.15,Anorganik,Komersial
2024-01-17,MAKASAR,237.1,Anorganik,Komersial
2024-01-17,MAMPANG PRAPATAN,39.96,Residu,Taman Kota
2024-01-17,MATRAMAN,231.96,Anorganik,Pasar
2024-01-17,MENTENG,26.02,Organik,Industri Kecil
2024-01-17,PADEMANGAN,224.76,B3,Industri Kecil
2024-01-17,PAL MERAH,124.56,Anorganik,Industri Kecil
2024-01-17,PANCORAN,85.66,Residu,Taman Kota
2024-01-17,PASAR MINGGU,198.29,Anorganik,Pasar
2024-01-17,PASAR REBO,194.22,Residu,Komersial
2024-01-17,PENJARINGAN,146.1,B3,Pasar
2024-01-17,PESANGGRAHAN,111.23,Residu,Taman Kota
2024-01-17,PULOGADUNG,77.66,B3,Rumah Tangga
2024-01-17,SAWAH BESAR,194.18,B3,Komersial
2024-01-17,SENEN,83.03,Organik,Pasar
2024-01-17,SETIABUDI,39.46,Residu,Taman Kota
2024-01-17,TAMAN SARI,92.86,Anorganik,Taman Kota
2024-01-17,TAMBORA,152.96,B3,Rumah Tangga
2024-01-17,TANAH ABANG,46.77,Anorganik,Taman Kota
2024-01-17,TANJUNG PRIOK,118.86,Organik,Pasar
2024-01-17,TEBET,219.43,Residu,Industri Kecil
2024-01-18,CAKUNG,129.27,Organik,Komersial
2024-01-18,CEMPAKA PUTIH,25.51,Anorganik,Taman Kota
2024-01-18,CENGKARENG,284.46,B3,Industri Kecil
2024-01-18,CILANDAK,180.48,Residu,Rumah Tangga
2024-01-18,CILINCING,97.57,Anorganik,Rumah Tangga
2024-01-18,CIPAYUNG,213.94,Anorganik,Rumah Tangga
2024-01-18,CIRACAS,133.88,B3,Komersial
2024-01-18,DUREN SAWIT,90.01,Residu,Industri Kecil
2024-01-18,GAMBIR,69.89,Organik,Komersial
2024-01-18,GROGOL PETAMBURAN,111.94,B3,Komersial
2024-01-18,JAGAKARSA,97.18,Organik,Rumah Tangga
2024-01-18,JATINEGARA,57.0,Residu,Rumah Tangga
2024-01-18,JOHAR BARU,109.18,Residu,Industri Kecil
2024-01-18,KALIDERES,72.73,Anorganik,Industri Kecil
2024-01-18,KEBAYORAN BARU,225.62,Residu,Industri Kecil
2024-01-18,KEBAYORAN LAMA,105.45,Anorganik,Taman Kota
2024-01-18,KEBON JERUK,82.9,Anorganik,Pasar
2024-01-18,KELAPA GADING,136.5,Organik,Industri Kecil
2024-01-18,KEMAYORAN,141.24,B3,Rumah Tangga
2024-01-18,KEMBANGAN,71.37,Residu,Rumah Tangga
2024-01-18,KEPULAUAN SERIBU SELATAN,131.52,Residu,Industri Kecil
2024-01-18,KEPULAUAN SERIBU UTARA,105.2,B3,Rumah Tangga
2024-01-18,KOJA,74.66,B3,Taman Kota
2024-01-18,KRAMATJATI,40.74,Organik,Rumah Tangga
2024-01-18,MAKASAR,149.51,B3,Taman Kota
2024-01-18,MAMPANG PRAPATAN,30.94,Organik,Rumah Tangga
2024-01-18,MATRAMAN,109.62,Anorganik,Pasar
2024-01-18,MENTENG,25.07,Residu,Taman Kota
2024-01-18,PADEMANGAN,127.3,B3,Taman Kota
2024-01-18,PAL MERAH,104.32,Anorganik,Komersial
2024-01-18,PANCORAN,96.86,Residu,Industri Kecil
2024-01-18,PASAR MINGGU,209.29,Organik,Industri Kecil
2024-01-18,PASAR REBO,184.74,Residu,Pasar
2024-01-18,PENJARINGAN,117.37,B3,Pasar
2024-01-18,PESANGGRAHAN,59.94,Anorganik,Industri Kecil
2024-01-18,PULOGADUNG,106.21,Organik,Rumah Tangga
2024-01-18,SAWAH BESAR,183.6,Organik,Taman Kota
2024-01-18,SENEN,70.48,Organik,Industri Kecil
2024-01-18,SETIABUDI,34.15,Organik,Rumah Tangga
2024-01-18,TAMAN SARI,65.41,Anorganik,Rumah Tangga
2024-01-18,TAMBORA,185.13,Organik,Industri Kecil
2024-01-18,TANAH ABANG,38.7,Anorganik,Pasar
2024-01-18,TANJUNG PRIOK,144.52,B3,Pasar
2024-01-18,TEBET,198.17,B3,Komersial
2024-01-19,CAKUNG,119.7,Residu,Pasar
2024-01-19,CEMPAKA PUTIH,21.79,B3,Industri Kecil
2024-01-19,CENGKARENG,178.87,Anorganik,Komersial
2024-01-19,CILANDAK,185.45,Anorganik,Pasar
2024-01-19,CILINCING,114.39,Organik,Pasar
2024-01-19,CIPAYUNG,200.88,Residu,Pasar
2024-01-19,CIRACAS,179.41,Anorganik,Industri Kecil
2024-01-19,DUREN SAWIT,110.35,Residu,Rumah Tangga
2024-01-19,GAMBIR,114.1,Residu,Pasar
2024-01-19,GROGOL PETAMBURAN,155.69,Anorganik,Rumah Tangga
2024-01-19,JAGAKARSA,110.58,B3,Taman Kota
2024-01-19,JATINEGARA,56.32,Organik,Komersial
2024-01-19,JOHAR BARU,127.5,Residu,Industri Kecil
2024-01-19,KALIDERES,82.19,Residu,Pasar
2024-01-19,KEBAYORAN BARU,186.34,Residu,Taman Kota
2024-01-19,KEBAYORAN LAMA,145.63,Anorganik,Industri Kecil
2024-01-19,KEBON JERUK,87.42,Residu,Komersial
2024-01-19,KELAPA GADING,104.7,Anorganik,Komersial
2024-01-19,KEMAYORAN,125.69,Anorganik,Taman Kota
2024-01-19,KEMBANGAN,40.3,B3,Taman Kota
2024-01-19,KEPULAUAN SERIBU SELATAN,147.42,B3,Rumah Tangga
2024-01-19,KEPULAUAN SERIBU UTARA,85.37,B3,Taman Kota
2024-01-19,KOJA,66.73,Anorganik,Taman Kota
2024-01-19,KRAMATJATI,54.68,B3,Pasar
2024-01-19,MAKASAR,241.51,B3,Taman Kota
2024-01-19,MAMPANG PRAPATAN,43.99,Anorganik,Pasar
2024-01-19,MATRAMAN,119.81,B3,Taman Kota
2024-01-19,MENTENG,24.72,Organik,Taman Kota
2024-01-19,PADEMANGAN,117.59,Residu,Komersial
2024-01-19,PAL MERAH,90.39,B3,Industri Kecil
2024-01-19,PANCORAN,97.93,Residu,Pasar
2024-01-19,PASAR MINGGU,209.7,Residu,Taman Kota
2024-01-19,PASAR REBO,181.81,Anorganik,Taman Kota
2024-01-19,PENJARINGAN,120.1,Organik,Komersial
2024-01-19,PESANGGRAHAN,73.52,Residu,Pasar
2024-01-19,PULOGADUNG,82.37,B3,Komersial
2024-01-19,SAWAH BESAR,167.42,Organik,Pasar
2024-01-19,SENEN,62.78,Organik,Komersial
2024-01-19,SETIABUDI,42.43,B3,Komersial
2024-01-19,TAMAN SARI,80.68,Anorganik,Pasar
2024-01-19,TAMBORA,198.82,Organik,Pasar
2024-01-19,TANAH ABANG,53.24,Residu,Industri Kecil
2024-01-19,TANJUNG PRIOK,180.53,B3,Komersial
2024-01-19,TEBET,184.27,B3,Industri Kecil
2024-01-20,CAKUNG,180.99,Anorganik,Komersial
2024-01-20,CEMPAKA PUTIH,34.53,Anorganik,Taman Kota
2024-01-20,CENGKARENG,197.47,Residu,Komersial
2024-01-20,CILANDAK,216.31,B3,Rumah Tangga
2024-01-20,CILINCING,112.18,Anorganik,Pasar
2024-01-20,CIPAYUNG,250.87,Residu,Taman Kota
2024-01-20,CIRACAS,187.79,Organik,Rumah Tangga
2024-01-20,DUREN SAWIT,106.28,B3,Komersial
2024-01-20,GAMBIR,82.54,B3,Industri Kecil
2024-01-20,GROGOL PETAMBURAN,170.69,B3,Rumah Tangga
2024-01-20,JAGAKARSA,97.16,B3,Komersial
2024-01-20,JATINEGARA,95.87,Organik,Pasar
2024-01-20,JOHAR BARU,164.0,B3,Rumah Tangga
2024-01-20,KALIDERES,93.37,Organik,Industri Kecil
2024-01-20,KEBAYORAN BARU,223.06,Organik,Industri Kecil
2024-01-20,KEBAYORAN LAMA,118.33,Residu,Komersial
2024-01-20,KEBON JERUK,103.71,Anorganik,Pasar
2024-01-20,KELAPA GADING,153.47,Residu,Taman Kota
2024-01-20,KEMAYORAN,205.98,B3,Taman Kota
2024-01-20,KEMBANGAN,60.96,Organik,Rumah Tangga
2024-01-20,KEPULAUAN SERIBU SELATAN,108.4,Anorganik,Industri Kecil
2024-01-20,KEPULAUAN SERIBU UTARA,125.55,Anorganik,Pasar
2024-01-20,KOJA,79.64,Anorganik,Industri Kecil
2024-01-20,KRAMATJATI,46.25,Residu,Komersial
2024-01-20,MAKASAR,248.85,B3,Komersial
2024-01-20,MAMPANG PRAPATAN,51.01,B3,Rumah Tangga
2024-01-20,MATRAMAN,85.69,B3,Industri Kecil
2024-01-20,MENTENG,27.16,B3,Rumah Tangga
2024-01-20,PADEMANGAN,154.83,Residu,Rumah Tangga
2024-01-20,PAL MERAH,114.88,Anorganik,Taman Kota
2024-01-20,PANCORAN,69.04,B3,Pasar
2024-01-20,PASAR MINGGU,194.37,Organik,Rumah Tangga
2024-01-20,PASAR REBO,142.12,Organik,Rumah Tangga
2024-01-20,PENJARINGAN,151.42,Anorganik,Rumah Tangga
2024-01-20,PESANGGRAHAN,79.06,Residu,Taman Kota
2024-01-20,PULOGADUNG,95.47,Residu,Taman Kota
2024-01-20,SAWAH BESAR,200.07,B3,Pasar
2024-01-20,SENEN,82.57,Anorganik,Taman Kota
2024-01-20,SETIABUDI,54.34,B3,Industri Kecil
2024-01-20,TAMAN SARI,67.68,Anorganik,Rumah Tangga
2024-01-20,TAMBORA,170.54,Residu,Komersial
2024-01-20,TANAH ABANG,67.58,B3,Taman Kota
2024-01-20,TANJUNG PRIOK,200.03,Residu,Komersial
2024-01-20,TEBET,216.96,Residu,Rumah Tangga
2024-01-21,CAKUNG,85.35,Anorganik,Komersial
2024-01-21,CEMPAKA PUTIH,20.73,Anorganik,Taman Kota
2024-01-21,CENGKARENG,85.45,Organik,Industri Kecil
2024-01-21,CILANDAK,80.98,B3,Komersial
2024-01-21,CILINCING,63.0,Anorganik,Rumah Tangga
2024-01-21,CIPAYUNG,116.31,Organik,Komersial
2024-01-21,CIRACAS,96.69,Anorganik,Taman Kota
2024-01-21,DUREN SAWIT,90.29,Anorganik,Industri Kecil
2024-01-21,GAMBIR,69.15,Residu,Taman Kota
2024-01-21,GROGOL PETAMBURAN,113.51,Residu,Industri Kecil
2024-01-21,JAGAKARSA,54.59,B3,Pasar
2024-01-21,JATINEGARA,36.19,Organik,Rumah Tangga
2024-01-21,JOHAR BARU,85.63,B3,Industri Kecil
2024-01-21,KALIDERES,48.7,Anorganik,Taman Kota
2024-01-21,KEBAYORAN BARU,131.19,Anorganik,Pasar
2024-01-21,KEBAYORAN LAMA,81.94,Organik,Industri Kecil
